sample_id,image_path,mask_path,annotation_path,label,label_name,split
qualified/234.png,images/qualified/234.png,masks/qualified/234.png.png,,0,qualified,train
qualified/235.png,images/qualified/235.png,masks/qualified/235.png.png,,0,qualified,train
qualified/236.png,images/qualified/236.png,masks/qualified/236.png.png,,0,qualified,test
qualified/237.png,images/qualified/237.png,masks/qualified/237.png.png,,0,qualified,train
qualified/35 -4.png,images/qualified/35 -4.png,masks/qualified/35 -4.png.png,,0,qualified,train
qualified/35-1.png,images/qualified/35-1.png,masks/qualified/35-1.png.png,,0,qualified,validation
qualified/35-2.png,images/qualified/35-2.png,masks/qualified/35-2.png.png,,0,qualified,train
qualified/35-3.png,images/qualified/35-3.png,masks/qualified/35-3.png.png,,0,qualified,train
qualified/35.png,images/qualified/35.png,masks/qualified/35.png.png,,0,qualified,validation
qualified/37 - 4.png,images/qualified/37 - 4.png,masks/qualified/37 - 4.png.png,,0,qualified,test
qualified/37-1.png,images/qualified/37-1.png,masks/qualified/37-1.png.png,,0,qualified,train
qualified/37-2.png,images/qualified/37-2.png,masks/qualified/37-2.png.png,,0,qualified,train
qualified/37-3.png,images/qualified/37-3.png,masks/qualified/37-3.png.png,,0,qualified,train
qualified/37.png,images/qualified/37.png,masks/qualified/37.png.png,,0,qualified,train
qualified/41.png,images/qualified/41.png,masks/qualified/41.png.png,,0,qualified,train
qualified/56.png,images/qualified/56.png,masks/qualified/56.png.png,,0,qualified,train
qualified/57.png,images/qualified/57.png,masks/qualified/57.png.png,,0,qualified,train
qualified/58.png,images/qualified/58.png,masks/qualified/58.png.png,,0,qualified,train
qualified/59.png,images/qualified/59.png,masks/qualified/59.png.png,,0,qualified,train
qualified/60.png,images/qualified/60.png,masks/qualified/60.png.png,,0,qualified,train
qualified/61.png,images/qualified/61.png,masks/qualified/61.png.png,,0,qualified,validation
qualified/62.png,images/qualified/62.png,masks/qualified/62.png.png,,0,qualified,train
qualified/63.png,images/qualified/63.png,masks/qualified/63.png.png,,0,qualified,test
qualified/64.png,images/qualified/64.png,masks/qualified/64.png.png,,0,qualified,train
qualified/65.png,images/qualified/65.png,masks/qualified/65.png.png,,0,qualified,test
qualified/66.png,images/qualified/66.png,masks/qualified/66.png.png,,0,qualified,train
qualified/67.png,images/qualified/67.png,masks/qualified/67.png.png,,0,qualified,test
qualified/68.png,images/qualified/68.png,masks/qualified/68.png.png,,0,qualified,train
qualified/69.png,images/qualified/69.png,masks/qualified/69.png.png,,0,qualified,train
qualified/70.png,images/qualified/70.png,masks/qualified/70.png.png,,0,qualified,train
qualified/71.png,images/qualified/71.png,masks/qualified/71.png.png,,0,qualified,train
qualified/72.png,images/qualified/72.png,masks/qualified/72.png.png,,0,qualified,train
qualified/73.png,images/qualified/73.png,masks/qualified/73.png.png,,0,qualified,train
qualified/92 - 1.jpg,images/qualified/92 - 1.jpg,masks/qualified/92 - 1.jpg.png,,0,qualified,test
qualified/92.jpg,images/qualified/92.jpg,masks/qualified/92.jpg.png,,0,qualified,train
qualified/95 -1.jpg,images/qualified/95 -1.jpg,masks/qualified/95 -1.jpg.png,,0,qualified,train
qualified/95.jpg,images/qualified/95.jpg,masks/qualified/95.jpg.png,,0,qualified,validation
qualified/95.png,images/qualified/95.png,masks/qualified/95.png.png,,0,qualified,test
qualified/96.png,images/qualified/96.png,masks/qualified/96.png.png,,0,qualified,train
qualified/97.png,images/qualified/97.png,masks/qualified/97.png.png,,0,qualified,test
qualified/98.png,images/qualified/98.png,masks/qualified/98.png.png,,0,qualified,validation
qualified/99.png,images/qualified/99.png,masks/qualified/99.png.png,,0,qualified,validation
unqualified/1.png,images/unqualified/1.png,masks/unqualified/1.png,annotations/labelme_json/1.json,1,unqualified,train
unqualified/10.png,images/unqualified/10.png,masks/unqualified/10.png,annotations/labelme_json/10.json,1,unqualified,train
unqualified/100.png,images/unqualified/100.png,masks/unqualified/100.png,annotations/labelme_json/100.json,1,unqualified,train
unqualified/101.png,images/unqualified/101.png,masks/unqualified/101.png,annotations/labelme_json/101.json,1,unqualified,train
unqualified/102.png,images/unqualified/102.png,masks/unqualified/102.png,annotations/labelme_json/102.json,1,unqualified,train
unqualified/103.png,images/unqualified/103.png,masks/unqualified/103.png,annotations/labelme_json/103.json,1,unqualified,train
unqualified/11.png,images/unqualified/11.png,masks/unqualified/11.png,annotations/labelme_json/11.json,1,unqualified,test
unqualified/12.png,images/unqualified/12.png,masks/unqualified/12.png,annotations/labelme_json/12.json,1,unqualified,validation
unqualified/13.png,images/unqualified/13.png,masks/unqualified/13.png,annotations/labelme_json/13.json,1,unqualified,validation
unqualified/14.png,images/unqualified/14.png,masks/unqualified/14.png,annotations/labelme_json/14.json,1,unqualified,validation
unqualified/15.png,images/unqualified/15.png,masks/unqualified/15.png,annotations/labelme_json/15.json,1,unqualified,test
unqualified/16.png,images/unqualified/16.png,masks/unqualified/16.png,annotations/labelme_json/16.json,1,unqualified,train
unqualified/17.png,images/unqualified/17.png,masks/unqualified/17.png,annotations/labelme_json/17.json,1,unqualified,train
unqualified/18.png,images/unqualified/18.png,masks/unqualified/18.png,annotations/labelme_json/18.json,1,unqualified,test
unqualified/19.png,images/unqualified/19.png,masks/unqualified/19.png,annotations/labelme_json/19.json,1,unqualified,train
unqualified/2.png,images/unqualified/2.png,masks/unqualified/2.png,annotations/labelme_json/2.json,1,unqualified,test
unqualified/20.png,images/unqualified/20.png,masks/unqualified/20.png,annotations/labelme_json/20.json,1,unqualified,train
unqualified/203.png,images/unqualified/203.png,masks/unqualified/203.png,annotations/labelme_json/203.json,1,unqualified,test
unqualified/211.png,images/unqualified/211.png,masks/unqualified/211.png,annotations/labelme_json/211.json,1,unqualified,test
unqualified/228.png,images/unqualified/228.png,masks/unqualified/228.png,annotations/labelme_json/228.json,1,unqualified,validation
unqualified/23.png,images/unqualified/23.png,masks/unqualified/23.png,annotations/labelme_json/23.json,1,unqualified,test
unqualified/233.png,images/unqualified/233.png,masks/unqualified/233.png,annotations/labelme_json/233.json,1,unqualified,train
unqualified/24.png,images/unqualified/24.png,masks/unqualified/24.png,annotations/labelme_json/24.json,1,unqualified,train
unqualified/25.png,images/unqualified/25.png,masks/unqualified/25.png,annotations/labelme_json/25.json,1,unqualified,train
unqualified/26.png,images/unqualified/26.png,masks/unqualified/26.png,annotations/labelme_json/26.json,1,unqualified,validation
unqualified/27.png,images/unqualified/27.png,masks/unqualified/27.png,annotations/labelme_json/27.json,1,unqualified,train
unqualified/28.png,images/unqualified/28.png,masks/unqualified/28.png,annotations/labelme_json/28.json,1,unqualified,train
unqualified/29.png,images/unqualified/29.png,masks/unqualified/29.png,annotations/labelme_json/29.json,1,unqualified,train
unqualified/3.png,images/unqualified/3.png,masks/unqualified/3.png,annotations/labelme_json/3.json,1,unqualified,validation
unqualified/30.png,images/unqualified/30.png,masks/unqualified/30.png,annotations/labelme_json/30.json,1,unqualified,train
unqualified/31.png,images/unqualified/31.png,masks/unqualified/31.png,annotations/labelme_json/31.json,1,unqualified,train
unqualified/32.png,images/unqualified/32.png,masks/unqualified/32.png,annotations/labelme_json/32.json,1,unqualified,train
unqualified/33.png,images/unqualified/33.png,masks/unqualified/33.png,annotations/labelme_json/33.json,1,unqualified,train
unqualified/34.png,images/unqualified/34.png,masks/unqualified/34.png,annotations/labelme_json/34.json,1,unqualified,test
unqualified/36.png,images/unqualified/36.png,masks/unqualified/36.png,annotations/labelme_json/36.json,1,unqualified,train
unqualified/38.png,images/unqualified/38.png,masks/unqualified/38.png,annotations/labelme_json/38.json,1,unqualified,train
unqualified/39.png,images/unqualified/39.png,masks/unqualified/39.png,annotations/labelme_json/39.json,1,unqualified,train
unqualified/4.png,images/unqualified/4.png,masks/unqualified/4.png,annotations/labelme_json/4.json,1,unqualified,train
unqualified/40.png,images/unqualified/40.png,masks/unqualified/40.png,annotations/labelme_json/40.json,1,unqualified,train
unqualified/42.png,images/unqualified/42.png,masks/unqualified/42.png,annotations/labelme_json/42.json,1,unqualified,train
unqualified/43.png,images/unqualified/43.png,masks/unqualified/43.png,annotations/labelme_json/43.json,1,unqualified,validation
unqualified/44.png,images/unqualified/44.png,masks/unqualified/44.png,annotations/labelme_json/44.json,1,unqualified,test
unqualified/45.png,images/unqualified/45.png,masks/unqualified/45.png,annotations/labelme_json/45.json,1,unqualified,test
unqualified/46.png,images/unqualified/46.png,masks/unqualified/46.png,annotations/labelme_json/46.json,1,unqualified,test
unqualified/47.png,images/unqualified/47.png,masks/unqualified/47.png,annotations/labelme_json/47.json,1,unqualified,train
unqualified/48.png,images/unqualified/48.png,masks/unqualified/48.png,annotations/labelme_json/48.json,1,unqualified,train
unqualified/49.png,images/unqualified/49.png,masks/unqualified/49.png,annotations/labelme_json/49.json,1,unqualified,train
unqualified/5.png,images/unqualified/5.png,masks/unqualified/5.png,annotations/labelme_json/5.json,1,unqualified,validation
unqualified/50.png,images/unqualified/50.png,masks/unqualified/50.png,annotations/labelme_json/50.json,1,unqualified,test
unqualified/51.png,images/unqualified/51.png,masks/unqualified/51.png,annotations/labelme_json/51.json,1,unqualified,train
unqualified/52.png,images/unqualified/52.png,masks/unqualified/52.png,annotations/labelme_json/52.json,1,unqualified,train
unqualified/53.png,images/unqualified/53.png,masks/unqualified/53.png,annotations/labelme_json/53.json,1,unqualified,train
unqualified/54.png,images/unqualified/54.png,masks/unqualified/54.png,annotations/labelme_json/54.json,1,unqualified,train
unqualified/55.png,images/unqualified/55.png,masks/unqualified/55.png,annotations/labelme_json/55.json,1,unqualified,train
unqualified/6.png,images/unqualified/6.png,masks/unqualified/6.png,annotations/labelme_json/6.json,1,unqualified,test
unqualified/65.jpg,images/unqualified/65.jpg,masks/unqualified/65.png,annotations/labelme_json/65.json,1,unqualified,train
unqualified/66.jpg,images/unqualified/66.jpg,masks/unqualified/66.png,annotations/labelme_json/66.json,1,unqualified,validation
unqualified/67.jpg,images/unqualified/67.jpg,masks/unqualified/67.png,annotations/labelme_json/67.json,1,unqualified,validation
unqualified/68.jpg,images/unqualified/68.jpg,masks/unqualified/68.png,annotations/labelme_json/68.json,1,unqualified,train
unqualified/69.jpg,images/unqualified/69.jpg,masks/unqualified/69.png,annotations/labelme_json/69.json,1,unqualified,test
unqualified/7.png,images/unqualified/7.png,masks/unqualified/7.png,annotations/labelme_json/7.json,1,unqualified,train
unqualified/70.jpg,images/unqualified/70.jpg,masks/unqualified/70.png,annotations/labelme_json/70.json,1,unqualified,validation
unqualified/71.jpg,images/unqualified/71.jpg,masks/unqualified/71.png,annotations/labelme_json/71.json,1,unqualified,train
unqualified/72.jpg,images/unqualified/72.jpg,masks/unqualified/72.png,annotations/labelme_json/72.json,1,unqualified,train
unqualified/73.jpg,images/unqualified/73.jpg,masks/unqualified/73.png,annotations/labelme_json/73.json,1,unqualified,train
unqualified/74.jpg,images/unqualified/74.jpg,masks/unqualified/74.png,annotations/labelme_json/74.json,1,unqualified,train
unqualified/76.jpg,images/unqualified/76.jpg,masks/unqualified/76.png,annotations/labelme_json/76.json,1,unqualified,test
unqualified/77.jpg,images/unqualified/77.jpg,masks/unqualified/77.png,annotations/labelme_json/77.json,1,unqualified,train
unqualified/79.jpg,images/unqualified/79.jpg,masks/unqualified/79.png,annotations/labelme_json/79.json,1,unqualified,train
unqualified/8.png,images/unqualified/8.png,masks/unqualified/8.png,annotations/labelme_json/8.json,1,unqualified,train
unqualified/81.jpg,images/unqualified/81.jpg,masks/unqualified/81.png,annotations/labelme_json/81.json,1,unqualified,train
unqualified/82.jpg,images/unqualified/82.jpg,masks/unqualified/82.png,annotations/labelme_json/82.json,1,unqualified,train
unqualified/83.jpg,images/unqualified/83.jpg,masks/unqualified/83.png,annotations/labelme_json/83.json,1,unqualified,train
unqualified/84.jpg,images/unqualified/84.jpg,masks/unqualified/84.png,annotations/labelme_json/84.json,1,unqualified,test
unqualified/85.jpg,images/unqualified/85.jpg,masks/unqualified/85.png,annotations/labelme_json/85.json,1,unqualified,train
unqualified/86.jpg,images/unqualified/86.jpg,masks/unqualified/86.png,annotations/labelme_json/86.json,1,unqualified,validation
unqualified/9.png,images/unqualified/9.png,masks/unqualified/9.png,annotations/labelme_json/9.json,1,unqualified,train
unqualified/95.png,images/unqualified/95.png,masks/unqualified/95.png,annotations/labelme_json/95.json,1,unqualified,validation
unqualified/96.png,images/unqualified/96.png,masks/unqualified/96.png,annotations/labelme_json/96.json,1,unqualified,train
unqualified/97.png,images/unqualified/97.png,masks/unqualified/97.png,annotations/labelme_json/97.json,1,unqualified,train
unqualified/98.png,images/unqualified/98.png,masks/unqualified/98.png,annotations/labelme_json/98.json,1,unqualified,train
unqualified/99.png,images/unqualified/99.png,masks/unqualified/99.png,annotations/labelme_json/99.json,1,unqualified,train
