sample_id,image_path,mask_path,annotation_path,label,label_name,split
unqualified/37-1.png,images/unqualified/37-1.png,curated_v1/masks/unqualified/37-1.png.mask.png,curated_v1/annotations/37-1.png.json,1,unqualified,train
unqualified/37-2.png,images/unqualified/37-2.png,curated_v1/masks/unqualified/37-2.png.mask.png,curated_v1/annotations/37-2.png.json,1,unqualified,train
unqualified/37-3.png,images/unqualified/37-3.png,curated_v1/masks/unqualified/37-3.png.mask.png,curated_v1/annotations/37-3.png.json,1,unqualified,train
unqualified/37.png,images/unqualified/37.png,curated_v1/masks/unqualified/37.png.mask.png,curated_v1/annotations/37.png.json,1,unqualified,train
unqualified/38.png,images/unqualified/38.png,curated_v1/masks/unqualified/38.png.mask.png,curated_v1/annotations/38.png.json,1,unqualified,train
unqualified/39.png,images/unqualified/39.png,curated_v1/masks/unqualified/39.png.mask.png,curated_v1/annotations/39.png.json,1,unqualified,train
unqualified/4.png,images/unqualified/4.png,curated_v1/masks/unqualified/4.png.mask.png,curated_v1/annotations/4.png.json,1,unqualified,train
unqualified/40.png,images/unqualified/40.png,curated_v1/masks/unqualified/40.png.mask.png,curated_v1/annotations/40.png.json,1,unqualified,train
unqualified/42.png,images/unqualified/42.png,curated_v1/masks/unqualified/42.png.mask.png,curated_v1/annotations/42.png.json,1,unqualified,train
unqualified/43.png,images/unqualified/43.png,curated_v1/masks/unqualified/43.png.mask.png,curated_v1/annotations/43.png.json,1,unqualified,train
unqualified/44.png,images/unqualified/44.png,curated_v1/masks/unqualified/44.png.mask.png,curated_v1/annotations/44.png.json,1,unqualified,train
unqualified/45.png,images/unqualified/45.png,curated_v1/masks/unqualified/45.png.mask.png,curated_v1/annotations/45.png.json,1,unqualified,train
unqualified/46.png,images/unqualified/46.png,curated_v1/masks/unqualified/46.png.mask.png,curated_v1/annotations/46.png.json,1,unqualified,train
unqualified/47.png,images/unqualified/47.png,curated_v1/masks/unqualified/47.png.mask.png,curated_v1/annotations/47.png.json,1,unqualified,train
unqualified/48.png,images/unqualified/48.png,curated_v1/masks/unqualified/48.png.mask.png,curated_v1/annotations/48.png.json,1,unqualified,train
unqualified/49.png,images/unqualified/49.png,curated_v1/masks/unqualified/49.png.mask.png,curated_v1/annotations/49.png.json,1,unqualified,train
unqualified/5.png,images/unqualified/5.png,curated_v1/masks/unqualified/5.png.mask.png,curated_v1/annotations/5.png.json,1,unqualified,train
unqualified/50.png,images/unqualified/50.png,curated_v1/masks/unqualified/50.png.mask.png,curated_v1/annotations/50.png.json,1,unqualified,train
unqualified/51.png,images/unqualified/51.png,curated_v1/masks/unqualified/51.png.mask.png,curated_v1/annotations/51.png.json,1,unqualified,train
unqualified/54.png,images/unqualified/54.png,curated_v1/masks/unqualified/54.png.mask.png,curated_v1/annotations/54.png.json,1,unqualified,train
unqualified/65.jpg,images/unqualified/65.jpg,curated_v1/masks/unqualified/65.jpg.mask.png,curated_v1/annotations/65.jpg.json,1,unqualified,train
unqualified/67.jpg,images/unqualified/67.jpg,curated_v1/masks/unqualified/67.jpg.mask.png,curated_v1/annotations/67.jpg.json,1,unqualified,train
unqualified/68.jpg,images/unqualified/68.jpg,curated_v1/masks/unqualified/68.jpg.mask.png,curated_v1/annotations/68.jpg.json,1,unqualified,train
unqualified/69.jpg,images/unqualified/69.jpg,curated_v1/masks/unqualified/69.jpg.mask.png,curated_v1/annotations/69.jpg.json,1,unqualified,train
unqualified/7.png,images/unqualified/7.png,curated_v1/masks/unqualified/7.png.mask.png,curated_v1/annotations/7.png.json,1,unqualified,train
unqualified/70.jpg,images/unqualified/70.jpg,curated_v1/masks/unqualified/70.jpg.mask.png,curated_v1/annotations/70.jpg.json,1,unqualified,train
unqualified/71.jpg,images/unqualified/71.jpg,curated_v1/masks/unqualified/71.jpg.mask.png,curated_v1/annotations/71.jpg.json,1,unqualified,train
unqualified/73.jpg,images/unqualified/73.jpg,curated_v1/masks/unqualified/73.jpg.mask.png,curated_v1/annotations/73.jpg.json,1,unqualified,train
unqualified/74.jpg,images/unqualified/74.jpg,curated_v1/masks/unqualified/74.jpg.mask.png,curated_v1/annotations/74.jpg.json,1,unqualified,train
unqualified/76.jpg,images/unqualified/76.jpg,curated_v1/masks/unqualified/76.jpg.mask.png,curated_v1/annotations/76.jpg.json,1,unqualified,train
unqualified/77.jpg,images/unqualified/77.jpg,curated_v1/masks/unqualified/77.jpg.mask.png,curated_v1/annotations/77.jpg.json,1,unqualified,train
unqualified/79.jpg,images/unqualified/79.jpg,curated_v1/masks/unqualified/79.jpg.mask.png,curated_v1/annotations/79.jpg.json,1,unqualified,train
unqualified/8.png,images/unqualified/8.png,curated_v1/masks/unqualified/8.png.mask.png,curated_v1/annotations/8.png.json,1,unqualified,train
unqualified/82.jpg,images/unqualified/82.jpg,curated_v1/masks/unqualified/82.jpg.mask.png,curated_v1/annotations/82.jpg.json,1,unqualified,train
unqualified/83.jpg,images/unqualified/83.jpg,curated_v1/masks/unqualified/83.jpg.mask.png,curated_v1/annotations/83.jpg.json,1,unqualified,train
unqualified/84.jpg,images/unqualified/84.jpg,curated_v1/masks/unqualified/84.jpg.mask.png,curated_v1/annotations/84.jpg.json,1,unqualified,train
unqualified/9.png,images/unqualified/9.png,curated_v1/masks/unqualified/9.png.mask.png,curated_v1/annotations/9.png.json,1,unqualified,train
unqualified/92 - 1.jpg,images/unqualified/92 - 1.jpg,curated_v1/masks/unqualified/92 - 1.jpg.mask.png,curated_v1/annotations/92 - 1.jpg.json,1,unqualified,train
unqualified/92.jpg,images/unqualified/92.jpg,curated_v1/masks/unqualified/92.jpg.mask.png,curated_v1/annotations/92.jpg.json,1,unqualified,train
unqualified/96.png,images/unqualified/96.png,curated_v1/masks/unqualified/96.png.mask.png,curated_v1/annotations/96.png.json,1,unqualified,train
unqualified/98.png,images/unqualified/98.png,curated_v1/masks/unqualified/98.png.mask.png,curated_v1/annotations/98.png.json,1,unqualified,train
qualified/103.png,images/qualified/103.png,curated_v1/masks/qualified/103.png.mask.png,,0,qualified,validation
qualified/105.png,images/qualified/105.png,curated_v1/masks/qualified/105.png.mask.png,,0,qualified,validation
qualified/109.png,images/qualified/109.png,curated_v1/masks/qualified/109.png.mask.png,,0,qualified,validation
qualified/205.png,images/qualified/205.png,curated_v1/masks/qualified/205.png.mask.png,,0,qualified,validation
qualified/209.png,images/qualified/209.png,curated_v1/masks/qualified/209.png.mask.png,,0,qualified,validation
qualified/218.png,images/qualified/218.png,curated_v1/masks/qualified/218.png.mask.png,,0,qualified,validation
qualified/224.png,images/qualified/224.png,curated_v1/masks/qualified/224.png.mask.png,,0,qualified,validation
qualified/227.png,images/qualified/227.png,curated_v1/masks/qualified/227.png.mask.png,,0,qualified,validation
qualified/229.png,images/qualified/229.png,curated_v1/masks/qualified/229.png.mask.png,,0,qualified,validation
qualified/61.png,images/qualified/61.png,curated_v1/masks/qualified/61.png.mask.png,,0,qualified,validation
qualified/62.png,images/qualified/62.png,curated_v1/masks/qualified/62.png.mask.png,,0,qualified,validation
qualified/97.png,images/qualified/97.png,curated_v1/masks/qualified/97.png.mask.png,,0,qualified,validation
unqualified/100.png,images/unqualified/100.png,curated_v1/masks/unqualified/100.png.mask.png,curated_v1/annotations/100.png.json,1,unqualified,validation
unqualified/21-1.png,images/unqualified/21-1.png,curated_v1/masks/unqualified/21-1.png.mask.png,curated_v1/annotations/21-1.png.json,1,unqualified,validation
unqualified/21-2.png,images/unqualified/21-2.png,curated_v1/masks/unqualified/21-2.png.mask.png,curated_v1/annotations/21-2.png.json,1,unqualified,validation
unqualified/21-3.png,images/unqualified/21-3.png,curated_v1/masks/unqualified/21-3.png.mask.png,curated_v1/annotations/21-3.png.json,1,unqualified,validation
unqualified/21-4.png,images/unqualified/21-4.png,curated_v1/masks/unqualified/21-4.png.mask.png,curated_v1/annotations/21-4.png.json,1,unqualified,validation
unqualified/21.png,images/unqualified/21.png,curated_v1/masks/unqualified/21.png.mask.png,curated_v1/annotations/21.png.json,1,unqualified,validation
unqualified/228.png,images/unqualified/228.png,curated_v1/masks/unqualified/228.png.mask.png,curated_v1/annotations/228.png.json,1,unqualified,validation
unqualified/23.png,images/unqualified/23.png,curated_v1/masks/unqualified/23.png.mask.png,curated_v1/annotations/23.png.json,1,unqualified,validation
unqualified/28.png,images/unqualified/28.png,curated_v1/masks/unqualified/28.png.mask.png,curated_v1/annotations/28.png.json,1,unqualified,validation
unqualified/32.png,images/unqualified/32.png,curated_v1/masks/unqualified/32.png.mask.png,curated_v1/annotations/32.png.json,1,unqualified,validation
unqualified/6.png,images/unqualified/6.png,curated_v1/masks/unqualified/6.png.mask.png,curated_v1/annotations/6.png.json,1,unqualified,validation
unqualified/85.jpg,images/unqualified/85.jpg,curated_v1/masks/unqualified/85.jpg.mask.png,curated_v1/annotations/85.jpg.json,1,unqualified,validation
unqualified/86.jpg,images/unqualified/86.jpg,curated_v1/masks/unqualified/86.jpg.mask.png,curated_v1/annotations/86.jpg.json,1,unqualified,validation
unqualified/95 -1.jpg,images/unqualified/95 -1.jpg,curated_v1/masks/unqualified/95 -1.jpg.mask.png,curated_v1/annotations/95 -1.jpg.json,1,unqualified,validation
unqualified/95.jpg,images/unqualified/95.jpg,curated_v1/masks/unqualified/95.jpg.mask.png,curated_v1/annotations/95.jpg.json,1,unqualified,validation
unqualified/95.png,images/unqualified/95.png,curated_v1/masks/unqualified/95.png.mask.png,curated_v1/annotations/95.png.json,1,unqualified,validation
unqualified/97.png,images/unqualified/97.png,curated_v1/masks/unqualified/97.png.mask.png,curated_v1/annotations/97.png.json,1,unqualified,validation
qualified/102.png,images/qualified/102.png,curated_v1/masks/qualified/102.png.mask.png,,0,qualified,test
qualified/104.png,images/qualified/104.png,curated_v1/masks/qualified/104.png.mask.png,,0,qualified,test
qualified/110.png,images/qualified/110.png,curated_v1/masks/qualified/110.png.mask.png,,0,qualified,test
qualified/112.png,images/qualified/112.png,curated_v1/masks/qualified/112.png.mask.png,,0,qualified,test
qualified/202.png,images/qualified/202.png,curated_v1/masks/qualified/202.png.mask.png,,0,qualified,test
qualified/206.png,images/qualified/206.png,curated_v1/masks/qualified/206.png.mask.png,,0,qualified,test
qualified/210.png,images/qualified/210.png,curated_v1/masks/qualified/210.png.mask.png,,0,qualified,test
qualified/213.png,images/qualified/213.png,curated_v1/masks/qualified/213.png.mask.png,,0,qualified,test
qualified/223.jpg,images/qualified/223.jpg,curated_v1/masks/qualified/223.jpg.mask.png,,0,qualified,test
qualified/235.png,images/qualified/235.png,curated_v1/masks/qualified/235.png.mask.png,,0,qualified,test
qualified/58.png,images/qualified/58.png,curated_v1/masks/qualified/58.png.mask.png,,0,qualified,test
qualified/95.png,images/qualified/95.png,curated_v1/masks/qualified/95.png.mask.png,,0,qualified,test
qualified/96.png,images/qualified/96.png,curated_v1/masks/qualified/96.png.mask.png,,0,qualified,test
qualified/98.png,images/qualified/98.png,curated_v1/masks/qualified/98.png.mask.png,,0,qualified,test
unqualified/1.png,images/unqualified/1.png,curated_v1/masks/unqualified/1.png.mask.png,curated_v1/annotations/1.png.json,1,unqualified,test
unqualified/103.png,images/unqualified/103.png,curated_v1/masks/unqualified/103.png.mask.png,curated_v1/annotations/103.png.json,1,unqualified,test
unqualified/12.png,images/unqualified/12.png,curated_v1/masks/unqualified/12.png.mask.png,curated_v1/annotations/12.png.json,1,unqualified,test
unqualified/13.png,images/unqualified/13.png,curated_v1/masks/unqualified/13.png.mask.png,curated_v1/annotations/13.png.json,1,unqualified,test
unqualified/2.png,images/unqualified/2.png,curated_v1/masks/unqualified/2.png.mask.png,curated_v1/annotations/2.png.json,1,unqualified,test
unqualified/22 - 4.png,images/unqualified/22 - 4.png,curated_v1/masks/unqualified/22 - 4.png.mask.png,curated_v1/annotations/22 - 4.png.json,1,unqualified,test
unqualified/22-1.png,images/unqualified/22-1.png,curated_v1/masks/unqualified/22-1.png.mask.png,curated_v1/annotations/22-1.png.json,1,unqualified,test
unqualified/22-2.png,images/unqualified/22-2.png,curated_v1/masks/unqualified/22-2.png.mask.png,curated_v1/annotations/22-2.png.json,1,unqualified,test
unqualified/22-3.png,images/unqualified/22-3.png,curated_v1/masks/unqualified/22-3.png.mask.png,curated_v1/annotations/22-3.png.json,1,unqualified,test
unqualified/22.png,images/unqualified/22.png,curated_v1/masks/unqualified/22.png.mask.png,curated_v1/annotations/22.png.json,1,unqualified,test
unqualified/233.png,images/unqualified/233.png,curated_v1/masks/unqualified/233.png.mask.png,curated_v1/annotations/233.png.json,1,unqualified,test
unqualified/26.png,images/unqualified/26.png,curated_v1/masks/unqualified/26.png.mask.png,curated_v1/annotations/26.png.json,1,unqualified,test
unqualified/27.png,images/unqualified/27.png,curated_v1/masks/unqualified/27.png.mask.png,curated_v1/annotations/27.png.json,1,unqualified,test
unqualified/30.png,images/unqualified/30.png,curated_v1/masks/unqualified/30.png.mask.png,curated_v1/annotations/30.png.json,1,unqualified,test
unqualified/36.png,images/unqualified/36.png,curated_v1/masks/unqualified/36.png.mask.png,curated_v1/annotations/36.png.json,1,unqualified,test
unqualified/52.png,images/unqualified/52.png,curated_v1/masks/unqualified/52.png.mask.png,curated_v1/annotations/52.png.json,1,unqualified,test
unqualified/53.png,images/unqualified/53.png,curated_v1/masks/unqualified/53.png.mask.png,curated_v1/annotations/53.png.json,1,unqualified,test
unqualified/55.png,images/unqualified/55.png,curated_v1/masks/unqualified/55.png.mask.png,curated_v1/annotations/55.png.json,1,unqualified,test
unqualified/66.jpg,images/unqualified/66.jpg,curated_v1/masks/unqualified/66.jpg.mask.png,curated_v1/annotations/66.jpg.json,1,unqualified,test
unqualified/72.jpg,images/unqualified/72.jpg,curated_v1/masks/unqualified/72.jpg.mask.png,curated_v1/annotations/72.jpg.json,1,unqualified,test
unqualified/81.jpg,images/unqualified/81.jpg,curated_v1/masks/unqualified/81.jpg.mask.png,curated_v1/annotations/81.jpg.json,1,unqualified,test
unqualified/99.png,images/unqualified/99.png,curated_v1/masks/unqualified/99.png.mask.png,curated_v1/annotations/99.png.json,1,unqualified,test
